[行政班]高一英语（2026.3.21）-高一年级（英语）小题得分明细,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
准考证号,自定义考号,班级,英语,校次,班次,客观分,主观分,单选题,填空题,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
82161532,7105100108,高一550班,88,332,24,79,9,79,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,0,0,2,0,0,1,1,1,1,1,1,1,1,1
82161549,7105100068,高一550班,88,332,24,78,10,78,10,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82162838,7105100499,高一557班,88,332,14,81,7,81,7,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,0,1,1,0,1,1,0,1,1,1
82162851,7105100296,高一553班,88,332,10,81,7,81,7,3,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,0,0,1
82162852,7105100381,高一553班,88,332,10,81,7,81,7,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,0,1,1,0,1,0,1,1,1,1
82162855,7105100491,高一553班,88,332,10,78,10,78,10,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82164009,7106100920,高一565班,88,332,14,80,8,80,8,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,1,0,1,1,1,0,1,1,1,1
82164294,7106100310,高一569班,88,332,25,80,8,80,8,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1
82164318,7106100937,高一569班,88,332,25,79,9,79,9,3,3,3,3,3,3,3,3,3,0,0,3,3,3,0,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82164381,7105100360,高一558班,88,332,8,80,8,80,8,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,1,1,1,0,1,1,1,1,1
82164398,7105100140,高一556班,88,332,8,80,8,80,8,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,1,0,1,1,1,1,1,1,1
82164417,7105100024,高一556班,88,332,8,81,7,81,7,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,1,1,1,0,1,0,0,1,1,1
82164686,7106100223,高一568班,88,332,19,80,8,80,8,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,0,1,1,1,1,1,0,1,1
82165029,7106100202,高一561班,88,332,31,78,10,78,10,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82165039,7106100711,高一563班,88,332,10,79,9,79,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,0,2,0,2,1,1,1,1,0,1,1,1,1,1
82165050,7106101115,高一563班,88,332,10,78,10,78,10,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82165056,7106100502,高一562班,88,332,21,78,10,78,10,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1
82165060,7106100518,高一562班,88,332,21,80,8,80,8,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,0,1,1,1,0,1,1
82165706,7106101320,高一563班,88,332,10,78,10,78,10,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82165719,7106100424,高一561班,88,332,31,79,9,79,9,3,3,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82166206,7105100112,高一552班,88,332,37,78,10,78,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1
82166232,7105100310,高一557班,88,332,14,79,9,79,9,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82166237,7105100092,高一556班,88,332,8,78,10,78,10,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82167841,7106100204,高一563班,88,332,10,79,9,79,9,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,0,2,0,2,2,0,2,2,2,2,1,1,1,0,1,1,1,1,1,1
82170553,7105100337,高一553班,88,332,10,81,7,81,7,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,0,1,1,1,1,0,1,0,1,1
81363022,7105100345,高一557班,87,372,16,78,9,78,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,1
82150388,7106101036,高一568班,87,372,21,78,9,78,9,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82150400,7106100628,高一564班,87,372,29,77,10,77,10,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,2,2,0,0,2,2,1,1,1,1,1,1,1,1,1,1
82156582,7106100633,高一561班,87,372,36,77,10,77,10,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82156625,7106101002,高一561班,87,372,36,77,10,77,10,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82158311,7106100710,高一565班,87,372,17,78,9,78,9,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,1,1,1,1,1,0,1,1,1,1
82158314,7106100409,高一566班,87,372,4,79,8,79,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2,2,2,0,2,2,0,2,2,2,2,0,2,2,0,0,1,1,1,1,1,1,1,1,0
82158323,7106100722,高一565班,87,372,17,78,9,78,9,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,1,1,1,1,1,0,1,1,1,1
82159540,7105100410,高一555班,87,372,20,77,10,77,10,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1
82159541,7105100448,高一555班,87,372,20,79,8,79,8,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,0,1,1,1,0,1,1,1,1
82159544,7105100161,高一555班,87,372,20,77,10,77,10,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,0,3,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82159560,7105100409,高一557班,87,372,16,77,10,77,10,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82159563,7105100371,高一555班,87,372,20,77,10,77,10,0,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82161078,7106101108,高一562班,87,372,25,77,10,77,10,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82161098,7106100808,高一562班,87,372,25,77,10,77,10,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1
82161110,7106101316,高一562班,87,372,25,78,9,78,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,0,1,1,1,1,1,1,1,1,1
82161112,7106100909,高一564班,87,372,29,77,10,77,10,0,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82161538,7105100078,高一550班,87,372,28,78,9,78,9,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,1
82161565,7105100469,高一557班,87,372,16,78,9,78,9,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,1,1,1,1,1,1,1,1,1
82162145,7105100433,高一557班,87,372,16,78,9,78,9,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,1,1,1,0,1,1,1,1,1,1
82162564,7105100313,高一553班,87,372,14,78,9,78,9,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,0,1,1,1,1,1,1,1,1,1
82162576,7105100145,高一557班,87,372,16,78,9,78,9,0,0,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82162578,7105100287,高一557班,87,372,16,78,9,78,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
82164007,7106101321,高一566班,87,372,4,81,6,81,6,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,0,2,2,2,0,2,2,2,0,0,1,0,1,0,1,1,1,1
82164312,7106100206,高一566班,87,372,4,77,10,77,10,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82164377,7105100519,高一558班,87,372,9,77,10,77,10,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1
82164681,7106100117,高一564班,87,372,29,78,9,78,9,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,1,1,1,0,1,1,1,1,1,1
82164690,7106100622,高一565班,87,372,17,81,6,81,6,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,0,1,1,0,1,0,1,0,1,1
82164705,7106100709,高一569班,87,372,27,78,9,78,9,0,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82165034,7106100405,高一564班,87,372,29,77,10,77,10,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82165047,7106101203,高一562班,87,372,25,80,7,80,7,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,0,1,0
82165054,7106100123,高一562班,87,372,25,81,6,81,6,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,0,0,1,0,1,1
82165059,7106100227,高一564班,87,372,29,77,10,77,10,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1
82166203,7105100442,高一560班,87,372,7,78,9,78,9,3,3,3,3,0,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82166222,7105100421,高一556班,87,372,12,78,9,78,9,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82166598,7106100513,高一566班,87,372,4,78,9,78,9,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,0,1,1,1,1,1
82166606,7106100517,高一563班,87,372,14,77,10,77,10,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,3,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82167437,7105100436,高一554班,87,372,15,77,10,77,10,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1
82168037,7105100136,高一551班,87,372,28,77,10,77,10,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,0,3,3,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82168040,7105100074,高一551班,87,372,28,81,6,81,6,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,1,0,1,0,1,0,1,0,1,1
82168042,7105100306,高一553班,87,372,14,77,10,77,10,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82168043,7105100517,高一556班,87,372,12,78,9,78,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,0,1,1,1,1,1
82168075,7105100171,高一554班,87,372,15,78,9,78,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,0,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82170558,7105100418,高一560班,87,372,7,79,8,79,8,3,3,3,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,1,0,1,1,1,1,1,1,1
82145518,7106101218,高一565班,86,416,20,76,10,76,10,0,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82150394,7106101128,高一568班,86,416,22,76,10,76,10,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,0,2,0,2,1,1,1,1,1,1,1,1,1,1
82150401,7106100238,高一568班,86,416,22,80,6,80,6,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,1,1,1,1,1,0,0,1
82153573,7105100228,高一557班,86,416,22,78,8,78,8,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,2,0,2,2,2,0,2,2,0,2,2,2,0,1,1,1,1,0,1,1,1,1
82153587,7105100434,高一553班,86,416,16,76,10,76,10,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1
82153601,7105100261,高一558班,86,416,10,77,9,77,9,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82156571,7106101204,高一561班,86,416,38,78,8,78,8,3,3,3,3,0,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,0,1,1,1,1
82156601,7106100510,高一570班,86,416,9,76,10,76,10,3,3,3,3,3,3,3,3,3,3,0,3,0,0,0,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82156606,7106100329,高一562班,86,416,30,77,9,77,9,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,1,1,1,1
82158289,7106100815,高一567班,86,416,17,77,9,77,9,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,1,1,1
82158290,7106100508,高一565班,86,416,20,78,8,78,8,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,2,2,2,0,0,1,1,1,1,1,1,0,1,1
82158296,7106101301,高一569班,86,416,28,77,9,77,9,3,3,3,3,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,1,1
82158317,7106100908,高一569班,86,416,28,77,9,77,9,3,3,3,3,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82158336,7106100623,高一566班,86,416,8,77,9,77,9,0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,1,1,1,0,1,1,1,1,1,1
82159517,7105100353,高一555班,86,416,24,77,9,77,9,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,1,1,1,1,1,1,1,0,1,1
82159530,7105100358,高一555班,86,416,24,77,9,77,9,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,1,1,1,1,1,0,1,1,1,1
82160248,7105100075,高一552班,86,416,39,77,9,77,9,3,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,1,1,1,0,1,1,1,1,1,1
82160477,7105100148,高一554班,86,416,17,77,9,77,9,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,0,2,2,0,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82160762,7106100825,高一568班,86,416,22,76,10,76,10,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82161144,7106100410,高一564班,86,416,34,78,8,78,8,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,1,1
82161551,7105100123,高一552班,86,416,39,76,10,76,10,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82162820,7105100146,高一553班,86,416,16,77,9,77,9,3,3,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,1
82162850,7105100124,高一553班,86,416,16,77,9,77,9,3,3,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82164308,7106100627,高一566班,86,416,8,80,6,80,6,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,1,1,1,0,1,0,1,0,0,1
82164310,7106100702,高一566班,86,416,8,77,9,77,9,3,3,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82164330,7106100833,高一566班,86,416,8,76,10,76,10,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,2,2,2,2,0,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82164401,7105100229,高一559班,86,416,5,77,9,77,9,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,1
82164684,7106100705,高一567班,86,416,17,78,8,78,8,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,2,0,2,2,2,0,1,1,1,0,1,1,1,1,1
82164696,7106100222,高一568班,86,416,22,77,9,77,9,0,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82165035,7106101110,高一569班,86,416,28,77,9,77,9,3,0,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,1,1,1,0,1,1,1,1,1,1
82165052,7106101130,高一562班,86,416,30,77,9,77,9,3,3,3,3,0,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82165061,7106100614,高一564班,86,416,34,77,9,77,9,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82165734,7106101226,高一565班,86,416,20,76,10,76,10,0,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82165748,7106100926,高一561班,86,416,38,77,9,77,9,3,3,0,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,1,1,1,1,1,0,1,1,1,1
82166194,7105100001,高一556班,86,416,14,78,8,78,8,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,0,1,1,1,1,0,1,1,1,1
82166202,7105100169,高一555班,86,416,24,77,9,77,9,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,1,1,1,0,1,1,1,1,1,1
82166614,7106100406,高一565班,86,416,20,79,7,79,7,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,2,2,0,2,2,2,2,2,2,0,0,2,2,2,1,1,1,0,1,0,1,1,0,1
82167448,7105100524,高一554班,86,416,17,76,10,76,10,3,3,0,3,0,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82167452,7105100291,高一554班,86,416,17,76,10,76,10,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,2,2,2,0,2,0,2,0,2,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82167472,7105100210,高一551班,86,416,30,80,6,80,6,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,1,1,1,1,1,0,0,1
82167838,7106101139,高一565班,86,416,20,77,9,77,9,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,0,0,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82168064,7105100033,高一551班,86,416,30,78,8,78,8,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,1,1,1,0,1,0,1,1,1,1
82150387,7106100419,高一570班,85,458,10,75,10,75,10,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,3,3,2,2,0,2,2,0,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82153583,7105100160,高一555班,85,458,27,78,7,78,7,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,2,2,2,0,2,0,1,1,1,1,1,0,0,1,1
82153661,7105100397,高一558班,85,458,11,77,8,77,8,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,2,0,2,0,0,0,0,2,2,2,2,2,1,1,1,1,0,1,1,0,1,1
82156587,7106101015,高一561班,85,458,40,76,9,76,9,3,3,3,3,0,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,1
82156593,7106100728,高一561班,85,458,40,76,9,76,9,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,0,1,0,1,1,1,1,1,1,1,1
