[行政班]高一英语课时练（第1次）2026年3月16日高一年级（英语）小题得分明细,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
准考证号,自定义考号,班级,英语,校次,班次,客观分,主观分,单选题,其他,书面表达,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,26
82161080,7106100427,高一562班,81,474,35,45,36,45,32,4,0,3,3,3,3,3,3,0,3,2,2,0,2,2,2,2,2,2,2,0,2,0,2,2,18,14,4
82161553,7105100087,高一551班,81,474,40,43,38,43,33,5,0,3,3,3,3,3,3,0,3,2,2,0,2,2,0,2,2,0,2,2,2,2,2,0,18,15,5
82162144,7105100178,高一556班,81,474,28,50,31,50,26,5,0,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,16,10,5
82162147,7105100259,高一557班,81,474,26,53,28,53,25,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,12,13,3
82162571,7105100356,高一559班,81,474,11,48,33,48,28,5,0,3,3,3,3,3,3,3,3,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,12,16,5
82162809,7105100477,高一553班,81,474,26,45,36,45,32,4,0,3,3,3,3,3,3,0,3,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,16,16,4
82162822,7105100185,高一553班,81,474,26,49,32,49,28,4,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,2,2,2,0,2,2,2,14,14,4
82162845,7105100285,高一553班,81,474,26,49,32,49,28,4,3,3,3,3,0,3,3,0,3,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,14,14,4
82162856,7105100247,高一560班,81,474,8,45,36,45,31,5,3,3,0,3,0,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,18,13,5
82164373,7105100348,高一560班,81,474,8,51,30,51,26,4,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,14,12,4
82164385,7105100286,高一559班,81,474,11,46,35,46,30,5,0,3,3,3,3,3,3,3,3,0,2,0,2,2,2,2,2,2,2,2,0,2,2,0,16,14,5
82164391,7105100183,高一557班,81,474,26,49,32,49,28,4,3,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,2,0,2,2,0,0,2,2,16,12,4
82164691,7106100133,高一568班,81,474,23,47,34,47,30,4,3,3,3,3,3,3,3,3,3,2,0,2,2,2,2,0,0,2,0,2,2,2,0,2,14,16,4
82165020,7106100111,高一570班,81,474,17,50,31,50,28,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,14,14,3
82165216,7106101040,高一568班,81,474,23,55,26,55,23,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,10,13,3
82166200,7105100030,高一552班,81,474,45,44,37,44,33,4,3,3,3,3,0,3,0,0,3,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,18,15,4
82166224,7105100063,高一553班,81,474,26,47,34,47,29,5,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,2,2,0,0,2,2,14,15,5
82167446,7105100277,高一557班,81,474,26,47,34,47,29,5,3,3,3,3,3,3,3,3,3,0,0,2,0,2,0,2,2,2,2,2,0,2,2,2,14,15,5
82167479,7105100373,高一554班,81,474,22,47,34,47,30,4,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,0,2,2,2,0,2,2,16,14,4
82168058,7105100437,高一554班,81,474,22,44,37,44,33,4,3,3,3,3,3,3,3,0,3,0,2,2,0,2,0,2,2,0,2,2,2,0,2,2,18,15,4
82168069,7105100406,高一553班,81,474,26,49,32,49,28,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,2,2,2,0,12,16,4
82150389,7106100629,高一568班,80,512,25,51,29,51,25,4,3,3,3,3,3,3,3,3,3,2,2,0,2,2,0,2,2,2,2,2,2,0,2,2,12,13,4
82150393,7106101020,高一568班,80,512,25,48,32,48,28,4,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,16,12,4
82150395,7106100230,高一564班,80,512,19,47,33,47,29,4,3,3,3,3,3,3,3,3,3,0,2,0,0,2,2,2,2,0,2,2,2,0,2,2,16,13,4
82150417,7106100437,高一568班,80,512,25,53,27,53,23,4,3,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,12,11,4
82152682,7106101109,高一564班,80,512,19,48,32,48,27,5,3,3,3,3,3,3,3,0,3,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,16,11,5
82156569,7106101309,高一562班,80,512,37,50,30,50,30,0,3,3,3,3,3,3,3,0,3,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,14,16,0
82156580,7106100224,高一561班,80,512,38,51,29,51,25,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,0,2,2,2,2,2,0,2,2,16,9,4
82156602,7106100927,高一562班,80,512,37,57,23,57,20,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,0,3
82156606,7106100329,高一562班,80,512,37,47,33,47,30,3,3,3,3,3,0,3,0,3,3,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,18,12,3
82156609,7106100612,高一561班,80,512,38,49,31,49,27,4,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,14,13,4
82158298,7106100411,高一565班,80,512,35,49,31,49,28,3,0,0,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,14,14,3
82158301,7106100127,高一567班,80,512,10,46,34,46,30,4,3,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,18,12,4
82159537,7105100316,高一552班,80,512,46,46,34,46,31,3,3,0,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,2,0,2,2,16,15,3
82159561,7105100419,高一555班,80,512,28,49,31,49,27,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,2,2,2,0,2,2,12,15,4
82160244,7105100207,高一556班,80,512,29,48,32,48,28,4,3,3,3,3,3,3,3,0,3,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,16,12,4
82161079,7106100904,高一564班,80,512,19,44,36,44,32,4,3,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,2,2,2,2,0,2,2,18,14,4
82161109,7106100934,高一567班,80,512,10,50,30,50,27,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,16,11,3
82161531,0000000001,高一550班,80,512,34,48,32,48,28,4,3,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,12,16,4
82162564,7105100313,高一553班,80,512,32,44,36,44,33,3,3,3,3,3,3,3,3,0,3,0,2,2,2,2,0,2,2,0,2,0,2,0,2,2,16,17,3
82162574,7105100464,高一557班,80,512,30,49,31,49,27,4,3,3,3,3,3,3,3,3,3,2,2,0,2,2,0,2,2,0,2,2,2,2,2,0,14,13,4
82162587,7105100346,高一553班,80,512,32,49,31,49,28,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,14,14,3
82162592,7105100494,高一559班,80,512,13,50,30,50,25,5,3,3,3,3,3,3,3,0,3,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,12,13,5
82162594,7105100507,高一559班,80,512,13,44,36,44,32,4,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,0,2,2,2,2,2,2,16,16,4
82162807,7106101220,高一568班,80,512,25,46,34,46,30,4,3,3,3,3,3,3,3,3,0,2,2,2,0,2,0,2,2,2,2,2,0,2,2,0,16,14,4
82162817,7105100396,高一560班,80,512,11,46,34,46,29,5,3,3,0,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,0,2,2,2,0,18,11,5
82162846,7105100236,高一553班,80,512,32,45,35,45,31,4,3,3,3,3,3,3,0,0,3,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,16,15,4
82164301,7106100120,高一569班,80,512,18,49,31,49,28,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,0,2,0,2,0,2,2,18,10,3
82164383,7105100278,高一558班,80,512,11,49,31,49,27,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,14,13,4
82164409,7105100284,高一559班,80,512,13,43,37,43,33,4,3,3,3,3,3,3,3,3,3,0,2,0,2,2,2,0,0,0,0,2,2,2,2,0,16,17,4
82165036,7106100608,高一562班,80,512,37,51,29,51,25,4,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,2,2,2,2,2,0,2,2,14,11,4
82165051,7106101207,高一562班,80,512,37,47,33,47,31,2,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,0,0,2,2,18,13,2
82165052,7106101130,高一562班,80,512,37,46,34,46,34,0,3,3,3,3,3,3,3,0,3,2,2,0,0,2,2,2,2,2,0,2,2,0,2,2,18,16,0
82165745,7106100327,高一563班,80,512,25,49,31,49,28,3,3,3,3,3,3,3,3,3,3,0,2,0,2,2,2,2,2,2,2,2,2,0,2,0,12,16,3
82166588,7106100912,高一567班,80,512,10,48,32,48,28,4,0,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,18,10,4
82166603,7106101019,高一566班,80,512,5,49,31,49,28,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,18,10,3
82166604,7106101214,高一569班,80,512,18,46,34,46,30,4,3,3,3,3,0,3,3,3,3,2,2,0,0,2,2,2,2,2,0,2,2,0,2,2,16,14,4
82167443,7105100509,高一554班,80,512,27,44,36,44,32,4,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,0,2,2,2,16,16,4
82167467,7105100438,高一554班,80,512,27,48,32,48,27,5,3,3,3,3,0,3,3,3,3,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,12,15,5
82167836,7106100130,高一562班,80,512,37,46,34,46,32,2,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,20,12,2
82167839,7106100308,高一565班,80,512,35,45,35,45,32,3,0,3,3,0,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,0,2,0,2,2,16,16,3
82168059,7105100497,高一551班,80,512,41,44,36,44,32,4,3,3,3,3,3,3,3,0,3,0,2,2,0,2,0,2,2,2,2,2,2,0,2,0,16,16,4
82170542,7105100367,高一558班,80,512,11,49,31,49,28,3,3,3,3,3,3,3,3,3,3,0,2,0,0,2,2,2,0,2,2,2,2,2,2,2,18,10,3
82145518,7106101218,高一565班,79,554,37,42,37,42,34,3,0,3,3,3,3,3,3,3,3,0,2,2,2,2,0,2,2,0,0,2,2,0,0,2,18,16,3
82150407,7106101122,高一567班,79,554,13,47,32,47,28,4,0,3,3,3,3,3,3,0,3,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,18,10,4
82152688,7106100234,高一567班,79,554,13,48,31,48,27,4,0,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,18,9,4
82152693,7106100804,高一565班,79,554,37,47,32,47,29,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,0,2,2,0,2,2,0,14,15,3
82153576,7105100461,高一555班,79,554,29,48,31,48,28,3,0,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,18,10,3
82153587,7105100434,高一553班,79,554,35,45,34,45,31,3,0,0,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,16,15,3
82156610,7106100512,高一565班,79,554,37,50,29,50,26,3,3,3,3,3,3,3,3,0,3,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,16,10,3
82156627,7106101224,高一562班,79,554,44,44,35,44,32,3,0,3,3,3,0,3,3,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,18,14,3
82157805,7106100203,高一566班,79,554,6,46,33,46,28,5,0,3,3,3,3,3,3,3,3,2,2,0,2,2,0,2,2,0,2,0,2,2,2,2,16,12,5
82158307,7106100534,高一565班,79,554,37,54,25,54,22,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,12,3
82159514,7105100317,高一558班,79,554,13,47,32,47,28,4,0,3,3,0,3,3,3,3,3,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,16,12,4
82159543,7105100453,高一555班,79,554,29,50,29,50,27,2,0,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,16,11,2
82159544,7105100161,高一555班,79,554,29,42,37,42,33,4,0,3,3,3,3,3,3,3,3,2,0,0,0,2,0,2,2,2,0,2,0,2,2,2,18,15,4
82160223,7105100263,高一556班,79,554,30,49,30,49,26,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,14,12,4
82160225,7105100216,高一556班,79,554,30,48,31,48,27,4,3,3,3,3,3,3,3,0,3,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,14,13,4
82160238,7105100429,高一557班,79,554,31,53,26,53,21,5,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,8,13,5
82160252,7105100258,高一556班,79,554,30,48,31,48,27,4,3,3,3,3,3,3,3,3,0,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,14,13,4
82161078,7106101108,高一562班,79,554,44,45,34,45,30,4,3,3,3,0,3,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,12,4
82161115,7106100333,高一561班,79,554,40,47,32,47,29,3,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,0,14,15,3
82162569,7105100268,高一559班,79,554,16,46,33,46,28,5,3,3,3,3,3,3,3,3,0,0,2,0,0,2,2,2,2,2,2,2,0,2,2,2,12,16,5
82162811,7105100172,高一553班,79,554,35,51,28,51,24,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,12,12,4
82162826,7105100155,高一553班,79,554,35,46,33,46,29,4,3,3,3,3,3,3,3,3,0,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,16,13,4
82162829,7105100218,高一558班,79,554,13,48,31,48,29,2,3,3,3,3,0,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,16,13,2
82164285,7106100440,高一569班,79,554,20,49,30,49,28,2,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,0,2,2,2,0,2,2,16,12,2
82164287,7106100718,高一566班,79,554,6,48,31,48,26,5,3,3,3,3,3,3,3,0,3,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,12,14,5
82164396,7105100338,高一559班,79,554,16,45,34,45,29,5,0,0,3,3,3,3,3,3,3,0,2,2,2,2,0,2,2,0,2,2,2,2,2,2,16,13,5
82164713,7106101335,高一569班,79,554,20,50,29,50,26,3,3,3,3,3,3,3,3,0,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,14,12,3
82165042,7106101133,高一564班,79,554,22,42,37,42,32,5,3,3,3,3,3,3,3,3,0,0,2,0,0,2,0,2,2,0,2,2,0,2,2,2,18,14,5
82165748,7106100926,高一561班,79,554,40,42,37,42,32,5,0,3,0,0,3,3,3,3,3,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,18,14,5
82166202,7105100169,高一555班,79,554,29,49,30,49,26,4,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,14,12,4
82166213,7105100267,高一552班,79,554,47,48,31,48,29,2,3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,14,15,2
82166601,7106100525,高一565班,79,554,37,48,31,48,28,3,0,3,3,3,3,3,3,3,3,2,2,0,2,2,0,2,2,0,2,2,2,2,2,2,16,12,3
82166617,7106101010,高一566班,79,554,6,51,28,51,25,3,3,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,16,9,3
82167437,7105100436,高一554班,79,554,29,51,28,51,25,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,2,2,0,2,2,2,2,14,11,3
82167461,7105100244,高一554班,79,554,29,45,34,45,31,3,3,3,3,3,3,0,0,3,3,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,16,15,3
82167470,7105100054,高一554班,79,554,29,43,36,43,33,3,0,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,0,2,2,2,2,2,2,0,16,17,3
82167474,7105100395,高一550班,79,554,35,44,35,44,32,3,3,3,3,3,3,3,3,0,3,2,2,0,0,2,2,0,2,0,2,2,2,0,2,2,16,16,3
82167484,7105100072,高一554班,79,554,29,48,31,48,29,2,3,0,3,3,3,3,3,3,3,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,18,11,2
82168038,7105100089,高一551班,79,554,42,44,35,44,31,4,3,0,3,3,3,3,3,3,3,0,2,0,2,2,0,2,0,0,2,2,2,2,2,2,18,13,4
82170544,7105100162,高一560班,79,554,12,47,32,47,30,2,3,3,3,3,3,3,0,0,3,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,16,14,2
82170559,7105100376,高一560班,79,554,12,50,29,50,25,4,3,3,3,3,0,3,3,3,3,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,14,11,4
82486598,-,高一568班,79,554,29,45,34,45,31,3,3,0,3,3,0,3,3,3,3,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,18,13,3
82152686,7106101022,高一567班,78,596,15,51,27,51,23,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,12,11,4
82153583,7105100160,高一555班,78,596,33,44,34,44,31,3,3,3,3,3,3,3,3,3,0,0,2,0,0,2,0,2,2,2,2,2,0,2,2,2,16,15,3
82156591,7106100805,高一561班,78,596,42,48,30,48,26,4,0,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,16,10,4
82156601,7106100510,高一570班,78,596,18,47,31,47,28,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,0,2,2,16,12,3
82156603,7106100812,高一563班,78,596,26,49,29,49,25,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,0,2,2,2,2,2,0,14,11,4
82156621,7106100509,高一565班,78,596,42,43,35,43,32,3,3,3,0,3,3,3,3,0,3,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,18,14,3
82157806,7106100726,高一566班,78,596,9,48,30,48,28,2,3,3,3,3,3,3,3,3,0,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,20,8,2
82158304,7106100930,高一565班,78,596,42,44,34,44,31,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,0,2,0,2,2,0,0,0,2,2,18,13,3
82158322,7106100429,高一569班,78,596,22,46,32,46,28,4,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,0,2,2,2,2,2,2,2,16,12,4
82158332,7106100531,高一567班,78,596,15,46,32,46,27,5,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,16,11,5
82159515,7105100250,高一560班,78,596,14,50,28,50,24,4,3,3,3,3,0,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,10,14,4
82159521,7105100294,高一560班,78,596,14,48,30,48,25,5,3,3,3,3,3,3,3,0,3,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,14,11,5
82159559,7105100495,高一558班,78,596,15,48,30,48,27,3,3,3,3,3,0,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,16,11,3
82160241,7105100388,高一556班,78,596,33,49,29,49,27,2,3,3,3,3,3,3,0,0,3,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,16,11,2
82160477,7105100148,高一554班,78,596,33,49,29,49,26,3,3,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,0,0,0,2,2,14,12,3
82161068,7106100925,高一565班,78,596,42,45,33,45,30,3,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,0,2,0,2,2,19,11,3
82161112,7106100909,高一564班,78,596,23,48,30,48,26,4,3,3,3,3,3,3,3,3,0,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,14,12,4
82162600,7105100164,高一559班,78,596,18,51,27,51,23,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,14,9,4
82162833,7105100478,高一553班,78,596,38,42,36,42,32,4,3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,0,0,0,0,2,2,2,2,2,20,12,4
82162852,7105100381,高一553班,78,596,38,45,33,45,29,4,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,2,2,0,2,2,2,0,2,2,14,15,4
82164390,7105100334,高一559班,78,596,18,46,32,46,28,4,0,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,2,2,2,2,2,2,0,14,14,4
82164406,7105100480,高一560班,78,596,14,49,29,49,25,4,3,3,3,3,0,3,3,3,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,12,13,4
82164712,7106100921,高一564班,78,596,23,46,32,46,28,4,3,0,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,0,2,2,0,2,2,2,18,10,4
82164724,7106100524,高一568班,78,596,30,46,32,46,28,4,3,3,3,3,3,3,3,3,0,2,2,2,0,2,2,2,2,2,2,2,0,0,2,0,16,12,4
82164728,7106100237,高一568班,78,596,30,49,29,49,25,4,3,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,2,0,0,0,2,12,13,4
82166240,7105100158,高一555班,78,596,33,42,36,42,32,4,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,0,0,0,20,12,4
82167463,7105100138,高一552班,78,596,48,43,35,43,32,3,3,3,3,3,0,3,0,3,3,0,2,0,0,2,2,2,2,2,2,0,2,2,2,2,16,16,3
82167480,7105100512,高一557班,78,596,32,49,29,49,26,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,2,2,2,0,2,2,2,12,14,3
82168032,0000000002,高一551班,78,596,43,47,31,47,27,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,0,16,11,4
82168033,7105100486,高一556班,78,596,33,46,32,46,27,5,0,3,3,3,3,3,0,0,3,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,14,13,5
82168053,7105100489,高一557班,78,596,32,50,28,50,24,4,3,3,3,0,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,14,10,4
82174086,7106101330,高一567班,78,596,15,51,27,51,24,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,16,8,3
82457665,7105100212,高一555班,78,596,33,46,32,46,28,4,3,0,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,16,12,4
82150396,7106100113,高一568班,77,629,32,47,30,47,26,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,2,2,0,0,2,2,16,10,4
82153666,7105100131,高一558班,77,629,16,48,29,48,26,3,3,3,3,3,0,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,16,10,3
82156567,7106101229,高一561班,77,629,43,49,28,49,26,2,0,3,3,3,3,3,3,0,3,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,14,12,2
82156608,7106100215,高一563班,77,629,27,44,33,44,30,3,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,0,2,2,2,2,2,2,18,12,3
82156624,7106100135,高一562班,77,629,46,47,30,47,28,2,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,0,2,0,2,2,2,16,12,2
82156628,7106100906,高一562班,77,629,46,46,31,46,29,2,3,0,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,2,0,2,2,16,13,2
82158290,7106100508,高一565班,77,629,45,46,31,46,28,3,3,3,3,3,3,3,3,0,3,2,2,0,2,2,0,2,0,2,2,2,2,0,2,2,14,14,3
82158314,7106100409,高一566班,77,629,10,51,26,51,23,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,8,15,3
82158333,7106101009,高一568班,77,629,32,41,36,41,32,4,3,0,3,3,0,3,3,3,3,2,2,0,0,2,0,0,2,2,2,0,2,2,2,2,18,14,4
82159516,7105100372,高一557班,77,629,34,46,31,46,28,3,3,3,3,3,3,3,3,3,0,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,16,12,3
82159520,7105100443,高一557班,77,629,34,44,33,44,29,4,0,3,3,3,3,3,0,0,3,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,16,13,4
82159532,7105100283,高一555班,77,629,36,42,35,42,32,3,3,3,3,3,3,3,0,0,0,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,18,14,3
82159554,7105100181,高一555班,77,629,36,45,32,45,30,2,3,3,3,0,3,3,3,0,3,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,16,14,2
82160245,7105100304,高一556班,77,629,35,47,30,47,27,3,0,3,0,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,16,11,3
82160257,7105100129,高一557班,77,629,34,44,33,44,29,4,3,3,3,3,0,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,0,16,13,4
82160262,7105100526,高一560班,77,629,17,44,33,44,29,4,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,0,0,2,2,2,2,2,2,16,13,4
82160769,7106101039,高一568班,77,629,32,48,29,48,26,3,3,3,3,0,3,3,3,3,3,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,14,12,3
82161066,7106100402,高一562班,77,629,46,51,26,51,23,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,12,11,3
82161118,7106101342,高一562班,77,629,46,44,33,44,30,3,3,0,3,3,3,3,3,3,3,0,2,0,2,2,0,2,2,0,2,2,2,0,2,2,16,14,3
82161523,7105100028,高一550班,77,629,36,37,40,37,35,5,0,3,0,3,0,3,0,3,3,2,2,0,0,2,0,2,2,2,2,0,2,2,2,2,18,17,5
82162579,7105100424,高一559班,77,629,20,42,35,42,33,2,3,3,3,3,3,3,3,0,3,2,2,0,0,2,0,0,0,2,2,2,2,0,2,2,18,15,2
82162825,7105100225,高一560班,77,629,17,47,30,47,26,4,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,0,0,2,2,2,2,2,2,0,16,10,4
82162840,7105100133,高一560班,77,629,17,47,30,47,25,5,0,3,3,3,0,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,16,9,5
82164299,7106101338,高一566班,77,629,10,48,29,48,25,4,3,3,3,3,3,3,3,3,0,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,12,13,4
82164374,7105100256,高一558班,77,629,16,53,24,53,21,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,12,9,3
82164381,7105100360,高一558班,77,629,16,46,31,46,27,4,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,14,13,4
